"NRSV","Original"
"2Ch.35:24","2Ch.35:24"
"2Ch.35:25","2Ch.35:25"
"2Ch.35:26","2Ch.35:26"
"2Ch.35:27","2Ch.35:27"
"2Ch.36:1","2Ch.36:1"
"2Ch.36:2","2Ch.36:2"
"2Ch.36:3","2Ch.36:3"
"2Ch.36:4","2Ch.36:4"
"2Ch.36:5","2Ch.36:5"
"2Ch.36:6","2Ch.36:6"
"2Ch.36:7","2Ch.36:7"
"2Ch.36:8","2Ch.36:8"
"2Ch.36:9","2Ch.36:9"
"2Ch.36:10","2Ch.36:10"
"2Ch.36:11","2Ch.36:11"
"2Ch.36:12","2Ch.36:12"
"2Ch.36:13","2Ch.36:13"
"2Ch.36:14","2Ch.36:14"
"2Ch.36:15","2Ch.36:15"
"2Ch.36:16","2Ch.36:16"
"2Ch.36:17","2Ch.36:17"
"2Ch.36:18","2Ch.36:18"
"2Ch.36:19","2Ch.36:19"
"2Ch.36:20","2Ch.36:20"
"2Ch.36:21","2Ch.36:21"
"2Ch.36:22","2Ch.36:22"
"2Ch.36:23","2Ch.36:23"
"Ezra",":"
"Ezr.1:1","Ezr.1:1"
"Ezr.1:2","Ezr.1:2"
"Ezr.1:3","Ezr.1:3"
"Ezr.1:4","Ezr.1:4"
"Ezr.1:5","Ezr.1:5"
"Ezr.1:6","Ezr.1:6"
"Ezr.1:7","Ezr.1:7"
"Ezr.1:8","Ezr.1:8"
"Ezr.1:9","Ezr.1:9"
"Ezr.1:10","Ezr.1:10"
"Ezr.1:11","Ezr.1:11"
"Ezr.2:1","Ezr.2:1"
"Ezr.2:2","Ezr.2:2"
"Ezr.2:3","Ezr.2:3"
"Ezr.2:4","Ezr.2:4"
"Ezr.2:5","Ezr.2:5"
"Ezr.2:6","Ezr.2:6"
"Ezr.2:7","Ezr.2:7"
"Ezr.2:8","Ezr.2:8"
"Ezr.2:9","Ezr.2:9"
"Ezr.2:10","Ezr.2:10"
"Ezr.2:11","Ezr.2:11"
"Ezr.2:12","Ezr.2:12"
"Ezr.2:13","Ezr.2:13"
"Ezr.2:14","Ezr.2:14"
"Ezr.2:15","Ezr.2:15"
"Ezr.2:16","Ezr.2:16"
"Ezr.2:17","Ezr.2:17"
"Ezr.2:18","Ezr.2:18"
"Ezr.2:19","Ezr.2:19"
"Ezr.2:20","Ezr.2:20"
"Ezr.2:21","Ezr.2:21"
"Ezr.2:22","Ezr.2:22"
"Ezr.2:23","Ezr.2:23"
"Ezr.2:24","Ezr.2:24"
"Ezr.2:25","Ezr.2:25"
"Ezr.2:26","Ezr.2:26"
"Ezr.2:27","Ezr.2:27"
"Ezr.2:28","Ezr.2:28"
"Ezr.2:29","Ezr.2:29"
"Ezr.2:30","Ezr.2:30"
"Ezr.2:31","Ezr.2:31"
"Ezr.2:32","Ezr.2:32"
"Ezr.2:33","Ezr.2:33"
"Ezr.2:34","Ezr.2:34"
"Ezr.2:35","Ezr.2:35"
"Ezr.2:36","Ezr.2:36"
"Ezr.2:37","Ezr.2:37"
"Ezr.2:38","Ezr.2:38"
"Ezr.2:39","Ezr.2:39"
"Ezr.2:40","Ezr.2:40"
"Ezr.2:41","Ezr.2:41"
"Ezr.2:42","Ezr.2:42"
"Ezr.2:43","Ezr.2:43"
"Ezr.2:44","Ezr.2:44"
"Ezr.2:45","Ezr.2:45"
"Ezr.2:46","Ezr.2:46"
"Ezr.2:47","Ezr.2:47"
"Ezr.2:48","Ezr.2:48"
"Ezr.2:49","Ezr.2:49"
"Ezr.2:50","Ezr.2:50"
"Ezr.2:51","Ezr.2:51"
"Ezr.2:52","Ezr.2:52"
"Ezr.2:53","Ezr.2:53"
"Ezr.2:54","Ezr.2:54"
"Ezr.2:55","Ezr.2:55"
"Ezr.2:56","Ezr.2:56"
"Ezr.2:57","Ezr.2:57"
"Ezr.2:58","Ezr.2:58"
"Ezr.2:59","Ezr.2:59"
"Ezr.2:60","Ezr.2:60"
"Ezr.2:61","Ezr.2:61"
"Ezr.2:62","Ezr.2:62"
"Ezr.2:63","Ezr.2:63"
"Ezr.2:64","Ezr.2:64"
"Ezr.2:65","Ezr.2:65"
"Ezr.2:66","Ezr.2:66"
"Ezr.2:67","Ezr.2:67"
"Ezr.2:68","Ezr.2:68"
"Ezr.2:69","Ezr.2:69"
"Ezr.2:70","Ezr.2:70"
"Ezr.3:1","Ezr.3:1"
"Ezr.3:2","Ezr.3:2"
"Ezr.3:3","Ezr.3:3"
"Ezr.3:4","Ezr.3:4"
"Ezr.3:5","Ezr.3:5"
"Ezr.3:6","Ezr.3:6"
"Ezr.3:7","Ezr.3:7"
"Ezr.3:8","Ezr.3:8"
"Ezr.3:9","Ezr.3:9"
"Ezr.3:10","Ezr.3:10"
"Ezr.3:11","Ezr.3:11"
"Ezr.3:12","Ezr.3:12"
"Ezr.3:13","Ezr.3:13"
"Ezr.4:1","Ezr.4:1"
"Ezr.4:2","Ezr.4:2"
"Ezr.4:3","Ezr.4:3"
"Ezr.4:4","Ezr.4:4"
"Ezr.4:5","Ezr.4:5"
"Ezr.4:6","Ezr.4:6"
"Ezr.4:7","Ezr.4:7"
"Ezr.4:8","Ezr.4:8"
"Ezr.4:9","Ezr.4:9"
"Ezr.4:10","Ezr.4:10"
"Ezr.4:11","Ezr.4:11"
"Ezr.4:12","Ezr.4:12"
"Ezr.4:13","Ezr.4:13"
"Ezr.4:14","Ezr.4:14"
"Ezr.4:15","Ezr.4:15"
"Ezr.4:16","Ezr.4:16"
"Ezr.4:17","Ezr.4:17"
"Ezr.4:18","Ezr.4:18"
"Ezr.4:19","Ezr.4:19"
"Ezr.4:20","Ezr.4:20"
"Ezr.4:21","Ezr.4:21"
"Ezr.4:22","Ezr.4:22"
"Ezr.4:23","Ezr.4:23"
"Ezr.4:24","Ezr.4:24"
"Ezr.5:1","Ezr.5:1"
"Ezr.5:2","Ezr.5:2"
"Ezr.5:3","Ezr.5:3"
"Ezr.5:4","Ezr.5:4"
"Ezr.5:5","Ezr.5:5"
"Ezr.5:6","Ezr.5:6"
"Ezr.5:7","Ezr.5:7"
"Ezr.5:8","Ezr.5:8"
"Ezr.5:9","Ezr.5:9"
"Ezr.5:10","Ezr.5:10"
"Ezr.5:11","Ezr.5:11"
"Ezr.5:12","Ezr.5:12"
"Ezr.5:13","Ezr.5:13"
"Ezr.5:14","Ezr.5:14"
"Ezr.5:15","Ezr.5:15"
"Ezr.5:16","Ezr.5:16"
"Ezr.5:17","Ezr.5:17"
"Ezr.6:1","Ezr.6:1"
"Ezr.6:2","Ezr.6:2"
"Ezr.6:3","Ezr.6:3"
"Ezr.6:4","Ezr.6:4"
"Ezr.6:5","Ezr.6:5"
"Ezr.6:6","Ezr.6:6"
"Ezr.6:7","Ezr.6:7"
"Ezr.6:8","Ezr.6:8"
"Ezr.6:9","Ezr.6:9"
"Ezr.6:10","Ezr.6:10"
"Ezr.6:11","Ezr.6:11"
"Ezr.6:12","Ezr.6:12"
"Ezr.6:13","Ezr.6:13"
"Ezr.6:14","Ezr.6:14"
"Ezr.6:15","Ezr.6:15"
"Ezr.6:16","Ezr.6:16"
"Ezr.6:17","Ezr.6:17"
"Ezr.6:18","Ezr.6:18"
"Ezr.6:19","Ezr.6:19"
"Ezr.6:20","Ezr.6:20"
"Ezr.6:21","Ezr.6:21"
"Ezr.6:22","Ezr.6:22"
"Ezr.7:1","Ezr.7:1"
"Ezr.7:2","Ezr.7:2"
"Ezr.7:3","Ezr.7:3"
"Ezr.7:4","Ezr.7:4"
"Ezr.7:5","Ezr.7:5"
"Ezr.7:6","Ezr.7:6"
"Ezr.7:7","Ezr.7:7"
"Ezr.7:8","Ezr.7:8"
"Ezr.7:9","Ezr.7:9"
"Ezr.7:10","Ezr.7:10"
"Ezr.7:11","Ezr.7:11"
"Ezr.7:12","Ezr.7:12"
"Ezr.7:13","Ezr.7:13"
"Ezr.7:14","Ezr.7:14"
"Ezr.7:15","Ezr.7:15"
"Ezr.7:16","Ezr.7:16"
"Ezr.7:17","Ezr.7:17"
"Ezr.7:18","Ezr.7:18"
"Ezr.7:19","Ezr.7:19"
"Ezr.7:20","Ezr.7:20"
"Ezr.7:21","Ezr.7:21"
"Ezr.7:22","Ezr.7:22"
"Ezr.7:23","Ezr.7:23"
"Ezr.7:24","Ezr.7:24"
"Ezr.7:25","Ezr.7:25"
"Ezr.7:26","Ezr.7:26"
"Ezr.7:27","Ezr.7:27"
"Ezr.7:28","Ezr.7:28"
"Ezr.8:1","Ezr.8:1"
"Ezr.8:2","Ezr.8:2"
"Ezr.8:3","Ezr.8:3"
"Ezr.8:4","Ezr.8:4"
"Ezr.8:5","Ezr.8:5"
"Ezr.8:6","Ezr.8:6"
"Ezr.8:7","Ezr.8:7"
"Ezr.8:8","Ezr.8:8"
"Ezr.8:9","Ezr.8:9"
"Ezr.8:10","Ezr.8:10"
"Ezr.8:11","Ezr.8:11"
"Ezr.8:12","Ezr.8:12"
"Ezr.8:13","Ezr.8:13"
"Ezr.8:14","Ezr.8:14"
"Ezr.8:15","Ezr.8:15"
"Ezr.8:16","Ezr.8:16"
"Ezr.8:17","Ezr.8:17"
"Ezr.8:18","Ezr.8:18"
"Ezr.8:19","Ezr.8:19"
"Ezr.8:20","Ezr.8:20"
"Ezr.8:21","Ezr.8:21"
"Ezr.8:22","Ezr.8:22"
"Ezr.8:23","Ezr.8:23"
"Ezr.8:24","Ezr.8:24"
"Ezr.8:25","Ezr.8:25"
"Ezr.8:26","Ezr.8:26"
"Ezr.8:27","Ezr.8:27"
"Ezr.8:28","Ezr.8:28"
"Ezr.8:29","Ezr.8:29"
"Ezr.8:30","Ezr.8:30"
"Ezr.8:31","Ezr.8:31"
"Ezr.8:32","Ezr.8:32"
"Ezr.8:33","Ezr.8:33"
"Ezr.8:34","Ezr.8:34"
"Ezr.8:35","Ezr.8:35"
"Ezr.8:36","Ezr.8:36"
"Ezr.9:1","Ezr.9:1"
"Ezr.9:2","Ezr.9:2"
"Ezr.9:3","Ezr.9:3"
"Ezr.9:4","Ezr.9:4"
"Ezr.9:5","Ezr.9:5"
"Ezr.9:6","Ezr.9:6"
"Ezr.9:7","Ezr.9:7"
"Ezr.9:8","Ezr.9:8"
"Ezr.9:9","Ezr.9:9"
"Ezr.9:10","Ezr.9:10"
"Ezr.9:11","Ezr.9:11"
"Ezr.9:12","Ezr.9:12"
"Ezr.9:13","Ezr.9:13"
"Ezr.9:14","Ezr.9:14"
"Ezr.9:15","Ezr.9:15"
"Ezr.10:1","Ezr.10:1"
"Ezr.10:2","Ezr.10:2"
"Ezr.10:3","Ezr.10:3"
"Ezr.10:4","Ezr.10:4"
"Ezr.10:5","Ezr.10:5"
"Ezr.10:6","Ezr.10:6"
"Ezr.10:7","Ezr.10:7"
"Ezr.10:8","Ezr.10:8"
"Ezr.10:9","Ezr.10:9"
"Ezr.10:10","Ezr.10:10"
"Ezr.10:11","Ezr.10:11"
"Ezr.10:12","Ezr.10:12"
"Ezr.10:13","Ezr.10:13"
"Ezr.10:14","Ezr.10:14"
"Ezr.10:15","Ezr.10:15"
"Ezr.10:16","Ezr.10:16"
"Ezr.10:17","Ezr.10:17"
"Ezr.10:18","Ezr.10:18"
"Ezr.10:19","Ezr.10:19"
"Ezr.10:20","Ezr.10:20"
"Ezr.10:21","Ezr.10:21"
"Ezr.10:22","Ezr.10:22"
"Ezr.10:23","Ezr.10:23"
"Ezr.10:24","Ezr.10:24"
"Ezr.10:25","Ezr.10:25"
"Ezr.10:26","Ezr.10:26"
"Ezr.10:27","Ezr.10:27"
"Ezr.10:28","Ezr.10:28"
"Ezr.10:29","Ezr.10:29"
"Ezr.10:30","Ezr.10:30"
"Ezr.10:31","Ezr.10:31"
"Ezr.10:32","Ezr.10:32"
"Ezr.10:33","Ezr.10:33"
"Ezr.10:34","Ezr.10:34"
"Ezr.10:35","Ezr.10:35"
"Ezr.10:36","Ezr.10:36"
"Ezr.10:37","Ezr.10:37"
"Ezr.10:38","Ezr.10:38"
"Ezr.10:39","Ezr.10:39"
"Ezr.10:40","Ezr.10:40"
"Ezr.10:41","Ezr.10:41"
"Ezr.10:42","Ezr.10:42"
"Ezr.10:43","Ezr.10:43"
"Ezr.10:44","Ezr.10:44"
"Nehemiah",":"
"Neh.1:1","Neh.1:1"
"Neh.1:2","Neh.1:2"
"Neh.1:3","Neh.1:3"
"Neh.1:4","Neh.1:4"
"Neh.1:5","Neh.1:5"
"Neh.1:6","Neh.1:6"
"Neh.1:7","Neh.1:7"
"Neh.1:8","Neh.1:8"
"Neh.1:9","Neh.1:9"
"Neh.1:10","Neh.1:10"
"Neh.1:11","Neh.1:11"
"Neh.2:1","Neh.2:1"
"Neh.2:2","Neh.2:2"
"Neh.2:3","Neh.2:3"
"Neh.2:4","Neh.2:4"
"Neh.2:5","Neh.2:5"
"Neh.2:6","Neh.2:6"
"Neh.2:7","Neh.2:7"
"Neh.2:8","Neh.2:8"
"Neh.2:9","Neh.2:9"
"Neh.2:10","Neh.2:10"
"Neh.2:11","Neh.2:11"
"Neh.2:12","Neh.2:12"
"Neh.2:13","Neh.2:13"
"Neh.2:14","Neh.2:14"
"Neh.2:15","Neh.2:15"
"Neh.2:16","Neh.2:16"
"Neh.2:17","Neh.2:17"
"Neh.2:18","Neh.2:18"
"Neh.2:19","Neh.2:19"
"Neh.2:20","Neh.2:20"
"Neh.3:1","Neh.3:1"
"Neh.3:2","Neh.3:2"
"Neh.3:3","Neh.3:3"
"Neh.3:4","Neh.3:4"
"Neh.3:5","Neh.3:5"
"Neh.3:6","Neh.3:6"
"Neh.3:7","Neh.3:7"
"Neh.3:8","Neh.3:8"
"Neh.3:9","Neh.3:9"
"Neh.3:10","Neh.3:10"
"Neh.3:11","Neh.3:11"
"Neh.3:12","Neh.3:12"
"Neh.3:13","Neh.3:13"
"Neh.3:14","Neh.3:14"
"Neh.3:15","Neh.3:15"
"Neh.3:16","Neh.3:16"
"Neh.3:17","Neh.3:17"
"Neh.3:18","Neh.3:18"
"Neh.3:19","Neh.3:19"
"Neh.3:20","Neh.3:20"
"Neh.3:21","Neh.3:21"
"Neh.3:22","Neh.3:22"
"Neh.3:23","Neh.3:23"
"Neh.3:24","Neh.3:24"
"Neh.3:25","Neh.3:25"
"Neh.3:26","Neh.3:26"
"Neh.3:27","Neh.3:27"
"Neh.3:28","Neh.3:28"
"Neh.3:29","Neh.3:29"
"Neh.3:30","Neh.3:30"
"Neh.3:31","Neh.3:31"
"Neh.3:32","Neh.3:32"
"Neh.4:1","Neh.3:33"
"Neh.4:2","Neh.3:34"
"Neh.4:3","Neh.3:35"
"Neh.4:4","Neh.3:36"
"Neh.4:5","Neh.3:37"
"Neh.4:6","Neh.3:38"
"Neh.4:7","Neh.4:1"
"Neh.4:8","Neh.4:2"
"Neh.4:9","Neh.4:3"
"Neh.4:10","Neh.4:4"
"Neh.4:11","Neh.4:5"
"Neh.4:12","Neh.4:6"
"Neh.4:13","Neh.4:7"
"Neh.4:14","Neh.4:8"
"Neh.4:15","Neh.4:9"
"Neh.4:16","Neh.4:10"
"Neh.4:17","Neh.4:11"
"Neh.4:18","Neh.4:12"
"Neh.4:19","Neh.4:13"
"Neh.4:20","Neh.4:14"
"Neh.4:21","Neh.4:15"
"Neh.4:22","Neh.4:16"
"Neh.4:23","Neh.4:17"
"Neh.5:1","Neh.5:1"
"Neh.5:2","Neh.5:2"
"Neh.5:3","Neh.5:3"
"Neh.5:4","Neh.5:4"
"Neh.5:5","Neh.5:5"
"Neh.5:6","Neh.5:6"
"Neh.5:7","Neh.5:7"
"Neh.5:8","Neh.5:8"
"Neh.5:9","Neh.5:9"
"Neh.5:10","Neh.5:10"
"Neh.5:11","Neh.5:11"
"Neh.5:12","Neh.5:12"
"Neh.5:13","Neh.5:13"
"Neh.5:14","Neh.5:14"
"Neh.5:15","Neh.5:15"
"Neh.5:16","Neh.5:16"
"Neh.5:17","Neh.5:17"
"Neh.5:18","Neh.5:18"
"Neh.5:19","Neh.5:19"
"Neh.6:1","Neh.6:1"
"Neh.6:2","Neh.6:2"
"Neh.6:3","Neh.6:3"
"Neh.6:4","Neh.6:4"
"Neh.6:5","Neh.6:5"
"Neh.6:6","Neh.6:6"
"Neh.6:7","Neh.6:7"
"Neh.6:8","Neh.6:8"
"Neh.6:9","Neh.6:9"
"Neh.6:10","Neh.6:10"
"Neh.6:11","Neh.6:11"
"Neh.6:12","Neh.6:12"
"Neh.6:13","Neh.6:13"
"Neh.6:14","Neh.6:14"
"Neh.6:15","Neh.6:15"
"Neh.6:16","Neh.6:16"
"Neh.6:17","Neh.6:17"
"Neh.6:18","Neh.6:18"
"Neh.6:19","Neh.6:19"
"Neh.7:1","Neh.7:1"
"Neh.7:2","Neh.7:2"
"Neh.7:3","Neh.7:3"
"Neh.7:4","Neh.7:4"
"Neh.7:5","Neh.7:5"
"Neh.7:6","Neh.7:6"
"Neh.7:7","Neh.7:7"
"Neh.7:8","Neh.7:8"
"Neh.7:9","Neh.7:9"
"Neh.7:10","Neh.7:10"
"Neh.7:11","Neh.7:11"
"Neh.7:12","Neh.7:12"
"Neh.7:13","Neh.7:13"
"Neh.7:14","Neh.7:14"
"Neh.7:15","Neh.7:15"
"Neh.7:16","Neh.7:16"
"Neh.7:17","Neh.7:17"
"Neh.7:18","Neh.7:18"
"Neh.7:19","Neh.7:19"
"Neh.7:20","Neh.7:20"
"Neh.7:21","Neh.7:21"
"Neh.7:22","Neh.7:22"
"Neh.7:23","Neh.7:23"
"Neh.7:24","Neh.7:24"
"Neh.7:25","Neh.7:25"
"Neh.7:26","Neh.7:26"
"Neh.7:27","Neh.7:27"
"Neh.7:28","Neh.7:28"
"Neh.7:29","Neh.7:29"
"Neh.7:30","Neh.7:30"
"Neh.7:31","Neh.7:31"
"Neh.7:32","Neh.7:32"
"Neh.7:33","Neh.7:33"
"Neh.7:34","Neh.7:34"
"Neh.7:35","Neh.7:35"
"Neh.7:36","Neh.7:36"
"Neh.7:37","Neh.7:37"
"Neh.7:38","Neh.7:38"
"Neh.7:39","Neh.7:39"
"Neh.7:40","Neh.7:40"
"Neh.7:41","Neh.7:41"
"Neh.7:42","Neh.7:42"
"Neh.7:43","Neh.7:43"
"Neh.7:44","Neh.7:44"
"Neh.7:45","Neh.7:45"
"Neh.7:46","Neh.7:46"
"Neh.7:47","Neh.7:47"
"Neh.7:48","Neh.7:48"
"Neh.7:49","Neh.7:49"
"Neh.7:50","Neh.7:50"
"Neh.7:51","Neh.7:51"
"Neh.7:52","Neh.7:52"
"Neh.7:53","Neh.7:53"
"Neh.7:54","Neh.7:54"
"Neh.7:55","Neh.7:55"
"Neh.7:56","Neh.7:56"
"Neh.7:57","Neh.7:57"
"Neh.7:58","Neh.7:58"
"Neh.7:59","Neh.7:59"
"Neh.7:60","Neh.7:60"
"Neh.7:61","Neh.7:61"
"Neh.7:62","Neh.7:62"
"Neh.7:63","Neh.7:63"
"Neh.7:64","Neh.7:64"
"Neh.7:65","Neh.7:65"
"Neh.7:66","Neh.7:66"
"Neh.7:67","Neh.7:67"
"Neh.7:68","Neh.7:68"
"Neh.7:69",
"Neh.7:70","Neh.7:69"
"Neh.7:71","Neh.7:70"
"Neh.7:72","Neh.7:71"
"Neh.7:73","Neh.7:72"
"Neh.8:1","Neh.8:1"
"Neh.8:2","Neh.8:2"
"Neh.8:3","Neh.8:3"
"Neh.8:4","Neh.8:4"
"Neh.8:5","Neh.8:5"
"Neh.8:6","Neh.8:6"
"Neh.8:7","Neh.8:7"
"Neh.8:8","Neh.8:8"
"Neh.8:9","Neh.8:9"
"Neh.8:10","Neh.8:10"
"Neh.8:11","Neh.8:11"
"Neh.8:12","Neh.8:12"
"Neh.8:13","Neh.8:13"
"Neh.8:14","Neh.8:14"
"Neh.8:15","Neh.8:15"
"Neh.8:16","Neh.8:16"
"Neh.8:17","Neh.8:17"
"Neh.8:18","Neh.8:18"
"Neh.9:1","Neh.9:1"
"Neh.9:2","Neh.9:2"
"Neh.9:3","Neh.9:3"
"Neh.9:4","Neh.9:4"
"Neh.9:5","Neh.9:5"
"Neh.9:6","Neh.9:6"
"Neh.9:7","Neh.9:7"
"Neh.9:8","Neh.9:8"
"Neh.9:9","Neh.9:9"
"Neh.9:10","Neh.9:10"
"Neh.9:11","Neh.9:11"
"Neh.9:12","Neh.9:12"
"Neh.9:13","Neh.9:13"
"Neh.9:14","Neh.9:14"
"Neh.9:15","Neh.9:15"
"Neh.9:16","Neh.9:16"
"Neh.9:17","Neh.9:17"
"Neh.9:18","Neh.9:18"
"Neh.9:19","Neh.9:19"
"Neh.9:20","Neh.9:20"
"Neh.9:21","Neh.9:21"
"Neh.9:22","Neh.9:22"
"Neh.9:23","Neh.9:23"
"Neh.9:24","Neh.9:24"
"Neh.9:25","Neh.9:25"
"Neh.9:26","Neh.9:26"
"Neh.9:27","Neh.9:27"
"Neh.9:28","Neh.9:28"
"Neh.9:29","Neh.9:29"
"Neh.9:30","Neh.9:30"
"Neh.9:31","Neh.9:31"
"Neh.9:32","Neh.9:32"
"Neh.9:33","Neh.9:33"
"Neh.9:34","Neh.9:34"
"Neh.9:35","Neh.9:35"
"Neh.9:36","Neh.9:36"
"Neh.9:37","Neh.9:37"
"Neh.9:38","Neh.10:1"
"Neh.10:1","Neh.10:2"
"Neh.10:2","Neh.10:3"
"Neh.10:3","Neh.10:4"
"Neh.10:4","Neh.10:5"
"Neh.10:5","Neh.10:6"
"Neh.10:6","Neh.10:7"
"Neh.10:7","Neh.10:8"
"Neh.10:8","Neh.10:9"
"Neh.10:9","Neh.10:10"
"Neh.10:10","Neh.10:11"
"Neh.10:11","Neh.10:12"
"Neh.10:12","Neh.10:13"
"Neh.10:13","Neh.10:14"
"Neh.10:14","Neh.10:15"
"Neh.10:15","Neh.10:16"
"Neh.10:16","Neh.10:17"
"Neh.10:17","Neh.10:18"
"Neh.10:18","Neh.10:19"
"Neh.10:19","Neh.10:20"
"Neh.10:20","Neh.10:21"
"Neh.10:21","Neh.10:22"
"Neh.10:22","Neh.10:23"
"Neh.10:23","Neh.10:24"
"Neh.10:24","Neh.10:25"
"Neh.10:25","Neh.10:26"
"Neh.10:26","Neh.10:27"
"Neh.10:27","Neh.10:28"
"Neh.10:28","Neh.10:29"
"Neh.10:29","Neh.10:30"
"Neh.10:30","Neh.10:31"
"Neh.10:31","Neh.10:32"
"Neh.10:32","Neh.10:33"
"Neh.10:33","Neh.10:34"
"Neh.10:34","Neh.10:35"
"Neh.10:35","Neh.10:36"
"Neh.10:36","Neh.10:37"
"Neh.10:37","Neh.10:38"
"Neh.10:38","Neh.10:39"
"Neh.10:39","Neh.10:40"
"Neh.11:1","Neh.11:1"
"Neh.11:2","Neh.11:2"
"Neh.11:3","Neh.11:3"
"Neh.11:4","Neh.11:4"
"Neh.11:5","Neh.11:5"
"Neh.11:6","Neh.11:6"
"Neh.11:7","Neh.11:7"
"Neh.11:8","Neh.11:8"
"Neh.11:9","Neh.11:9"
"Neh.11:10","Neh.11:10"
"Neh.11:11","Neh.11:11"
"Neh.11:12","Neh.11:12"
"Neh.11:13","Neh.11:13"
"Neh.11:14","Neh.11:14"
"Neh.11:15","Neh.11:15"
"Neh.11:16","Neh.11:16"
"Neh.11:17","Neh.11:17"
"Neh.11:18","Neh.11:18"
"Neh.11:19","Neh.11:19"
"Neh.11:20","Neh.11:20"
"Neh.11:21","Neh.11:21"
"Neh.11:22","Neh.11:22"
"Neh.11:23","Neh.11:23"
"Neh.11:24","Neh.11:24"
"Neh.11:25","Neh.11:25"
"Neh.11:26","Neh.11:26"
"Neh.11:27","Neh.11:27"
"Neh.11:28","Neh.11:28"
"Neh.11:29","Neh.11:29"
"Neh.11:30","Neh.11:30"
"Neh.11:31","Neh.11:31"
"Neh.11:32","Neh.11:32"
"Neh.11:33","Neh.11:33"
"Neh.11:34","Neh.11:34"
"Neh.11:35","Neh.11:35"
"Neh.11:36","Neh.11:36"
"Neh.12:1","Neh.12:1"
"Neh.12:2","Neh.12:2"
"Neh.12:3","Neh.12:3"
"Neh.12:4","Neh.12:4"
"Neh.12:5","Neh.12:5"
"Neh.12:6","Neh.12:6"
"Neh.12:7","Neh.12:7"
"Neh.12:8","Neh.12:8"
"Neh.12:9","Neh.12:9"
"Neh.12:10","Neh.12:10"
"Neh.12:11","Neh.12:11"
"Neh.12:12","Neh.12:12"
"Neh.12:13","Neh.12:13"
"Neh.12:14","Neh.12:14"
"Neh.12:15","Neh.12:15"
"Neh.12:16","Neh.12:16"
"Neh.12:17","Neh.12:17"
"Neh.12:18","Neh.12:18"
"Neh.12:19","Neh.12:19"
"Neh.12:20","Neh.12:20"
"Neh.12:21","Neh.12:21"
"Neh.12:22","Neh.12:22"
"Neh.12:23","Neh.12:23"
"Neh.12:24","Neh.12:24"
"Neh.12:25","Neh.12:25"
"Neh.12:26","Neh.12:26"
"Neh.12:27","Neh.12:27"
"Neh.12:28","Neh.12:28"
"Neh.12:29","Neh.12:29"
"Neh.12:30","Neh.12:30"
"Neh.12:31","Neh.12:31"
"Neh.12:32","Neh.12:32"
"Neh.12:33","Neh.12:33"
"Neh.12:34","Neh.12:34"
"Neh.12:35","Neh.12:35"
"Neh.12:36","Neh.12:36"
"Neh.12:37","Neh.12:37"
"Neh.12:38","Neh.12:38"
"Neh.12:39","Neh.12:39"
"Neh.12:40","Neh.12:40"
"Neh.12:41","Neh.12:41"
"Neh.12:42","Neh.12:42"
"Neh.12:43","Neh.12:43"
"Neh.12:44","Neh.12:44"
"Neh.12:45","Neh.12:45"
"Neh.12:46","Neh.12:46"
"Neh.12:47","Neh.12:47"
"Neh.13:1","Neh.13:1"
"Neh.13:2","Neh.13:2"
"Neh.13:3","Neh.13:3"
"Neh.13:4","Neh.13:4"
"Neh.13:5","Neh.13:5"
"Neh.13:6","Neh.13:6"
"Neh.13:7","Neh.13:7"
"Neh.13:8","Neh.13:8"
"Neh.13:9","Neh.13:9"
"Neh.13:10","Neh.13:10"
"Neh.13:11","Neh.13:11"
"Neh.13:12","Neh.13:12"
"Neh.13:13","Neh.13:13"
"Neh.13:14","Neh.13:14"
"Neh.13:15","Neh.13:15"
"Neh.13:16","Neh.13:16"
"Neh.13:17","Neh.13:17"
"Neh.13:18","Neh.13:18"
"Neh.13:19","Neh.13:19"
"Neh.13:20","Neh.13:20"
"Neh.13:21","Neh.13:21"
"Neh.13:22","Neh.13:22"
"Neh.13:23","Neh.13:23"
"Neh.13:24","Neh.13:24"
"Neh.13:25","Neh.13:25"
"Neh.13:26","Neh.13:26"
"Neh.13:27","Neh.13:27"
"Neh.13:28","Neh.13:28"
"Neh.13:29","Neh.13:29"
"Neh.13:30","Neh.13:30"
"Neh.13:31","Neh.13:31"
"Esther",":"
"Est.1:1","Est.1:1"
"Est.1:2","Est.1:2"
"Est.1:3","Est.1:3"
"Est.1:4","Est.1:4"
"Est.1:5","Est.1:5"
"Est.1:6","Est.1:6"
"Est.1:7","Est.1:7"
"Est.1:8","Est.1:8"
"Est.1:9","Est.1:9"
"Est.1:10","Est.1:10"
"Est.1:11","Est.1:11"
"Est.1:12","Est.1:12"
"Est.1:13","Est.1:13"
"Est.1:14","Est.1:14"
"Est.1:15","Est.1:15"
"Est.1:16","Est.1:16"
"Est.1:17","Est.1:17"
"Est.1:18","Est.1:18"
"Est.1:19","Est.1:19"
"Est.1:20","Est.1:20"
"Est.1:21","Est.1:21"
"Est.1:22","Est.1:22"
"Est.2:1","Est.2:1"
"Est.2:2","Est.2:2"
"Est.2:3","Est.2:3"
"Est.2:4","Est.2:4"
"Est.2:5","Est.2:5"
"Est.2:6","Est.2:6"
"Est.2:7","Est.2:7"
"Est.2:8","Est.2:8"
"Est.2:9","Est.2:9"
"Est.2:10","Est.2:10"
