"NRSV","Original"
"Mrk.11:9","Mrk.11:9"
"Mrk.11:10","Mrk.11:10"
"Mrk.11:11","Mrk.11:11"
"Mrk.11:12","Mrk.11:12"
"Mrk.11:13","Mrk.11:13"
"Mrk.11:14","Mrk.11:14"
"Mrk.11:15","Mrk.11:15"
"Mrk.11:16","Mrk.11:16"
"Mrk.11:17","Mrk.11:17"
"Mrk.11:18","Mrk.11:18"
"Mrk.11:19","Mrk.11:19"
"Mrk.11:20","Mrk.11:20"
"Mrk.11:21","Mrk.11:21"
"Mrk.11:22","Mrk.11:22"
"Mrk.11:23","Mrk.11:23"
"Mrk.11:24","Mrk.11:24"
"Mrk.11:25","Mrk.11:25"
"Mrk.11:26","Mrk.11:26"
"Mrk.11:27","Mrk.11:27"
"Mrk.11:28","Mrk.11:28"
"Mrk.11:29","Mrk.11:29"
"Mrk.11:30","Mrk.11:30"
"Mrk.11:31","Mrk.11:31"
"Mrk.11:32","Mrk.11:32"
"Mrk.11:33","Mrk.11:33"
"Mrk.12:1","Mrk.12:1"
"Mrk.12:2","Mrk.12:2"
"Mrk.12:3","Mrk.12:3"
"Mrk.12:4","Mrk.12:4"
"Mrk.12:5","Mrk.12:5"
"Mrk.12:6","Mrk.12:6"
"Mrk.12:7","Mrk.12:7"
"Mrk.12:8","Mrk.12:8"
"Mrk.12:9","Mrk.12:9"
"Mrk.12:10","Mrk.12:10"
"Mrk.12:11","Mrk.12:11"
"Mrk.12:12","Mrk.12:12"
"Mrk.12:13","Mrk.12:13"
"Mrk.12:14","Mrk.12:14"
"Mrk.12:15","Mrk.12:15"
"Mrk.12:16","Mrk.12:16"
"Mrk.12:17","Mrk.12:17"
"Mrk.12:18","Mrk.12:18"
"Mrk.12:19","Mrk.12:19"
"Mrk.12:20","Mrk.12:20"
"Mrk.12:21","Mrk.12:21"
"Mrk.12:22","Mrk.12:22"
"Mrk.12:23","Mrk.12:23"
"Mrk.12:24","Mrk.12:24"
"Mrk.12:25","Mrk.12:25"
"Mrk.12:26","Mrk.12:26"
"Mrk.12:27","Mrk.12:27"
"Mrk.12:28","Mrk.12:28"
"Mrk.12:29","Mrk.12:29"
"Mrk.12:30","Mrk.12:30"
"Mrk.12:31","Mrk.12:31"
"Mrk.12:32","Mrk.12:32"
"Mrk.12:33","Mrk.12:33"
"Mrk.12:34","Mrk.12:34"
"Mrk.12:35","Mrk.12:35"
"Mrk.12:36","Mrk.12:36"
"Mrk.12:37","Mrk.12:37"
"Mrk.12:38","Mrk.12:38"
"Mrk.12:39","Mrk.12:39"
"Mrk.12:40","Mrk.12:40"
"Mrk.12:41","Mrk.12:41"
"Mrk.12:42","Mrk.12:42"
"Mrk.12:43","Mrk.12:43"
"Mrk.12:44","Mrk.12:44"
"Mrk.13:1","Mrk.13:1"
"Mrk.13:2","Mrk.13:2"
"Mrk.13:3","Mrk.13:3"
"Mrk.13:4","Mrk.13:4"
"Mrk.13:5","Mrk.13:5"
"Mrk.13:6","Mrk.13:6"
"Mrk.13:7","Mrk.13:7"
"Mrk.13:8","Mrk.13:8"
"Mrk.13:9","Mrk.13:9"
"Mrk.13:10","Mrk.13:10"
"Mrk.13:11","Mrk.13:11"
"Mrk.13:12","Mrk.13:12"
"Mrk.13:13","Mrk.13:13"
"Mrk.13:14","Mrk.13:14"
"Mrk.13:15","Mrk.13:15"
"Mrk.13:16","Mrk.13:16"
"Mrk.13:17","Mrk.13:17"
"Mrk.13:18","Mrk.13:18"
"Mrk.13:19","Mrk.13:19"
"Mrk.13:20","Mrk.13:20"
"Mrk.13:21","Mrk.13:21"
"Mrk.13:22","Mrk.13:22"
"Mrk.13:23","Mrk.13:23"
"Mrk.13:24","Mrk.13:24"
"Mrk.13:25","Mrk.13:25"
"Mrk.13:26","Mrk.13:26"
"Mrk.13:27","Mrk.13:27"
"Mrk.13:28","Mrk.13:28"
"Mrk.13:29","Mrk.13:29"
"Mrk.13:30","Mrk.13:30"
"Mrk.13:31","Mrk.13:31"
"Mrk.13:32","Mrk.13:32"
"Mrk.13:33","Mrk.13:33"
"Mrk.13:34","Mrk.13:34"
"Mrk.13:35","Mrk.13:35"
"Mrk.13:36","Mrk.13:36"
"Mrk.13:37","Mrk.13:37"
"Mrk.14:1","Mrk.14:1"
"Mrk.14:2","Mrk.14:2"
"Mrk.14:3","Mrk.14:3"
"Mrk.14:4","Mrk.14:4"
"Mrk.14:5","Mrk.14:5"
"Mrk.14:6","Mrk.14:6"
"Mrk.14:7","Mrk.14:7"
"Mrk.14:8","Mrk.14:8"
"Mrk.14:9","Mrk.14:9"
"Mrk.14:10","Mrk.14:10"
"Mrk.14:11","Mrk.14:11"
"Mrk.14:12","Mrk.14:12"
"Mrk.14:13","Mrk.14:13"
"Mrk.14:14","Mrk.14:14"
"Mrk.14:15","Mrk.14:15"
"Mrk.14:16","Mrk.14:16"
"Mrk.14:17","Mrk.14:17"
"Mrk.14:18","Mrk.14:18"
"Mrk.14:19","Mrk.14:19"
"Mrk.14:20","Mrk.14:20"
"Mrk.14:21","Mrk.14:21"
"Mrk.14:22","Mrk.14:22"
"Mrk.14:23","Mrk.14:23"
"Mrk.14:24","Mrk.14:24"
"Mrk.14:25","Mrk.14:25"
"Mrk.14:26","Mrk.14:26"
"Mrk.14:27","Mrk.14:27"
"Mrk.14:28","Mrk.14:28"
"Mrk.14:29","Mrk.14:29"
"Mrk.14:30","Mrk.14:30"
"Mrk.14:31","Mrk.14:31"
"Mrk.14:32","Mrk.14:32"
"Mrk.14:33","Mrk.14:33"
"Mrk.14:34","Mrk.14:34"
"Mrk.14:35","Mrk.14:35"
"Mrk.14:36","Mrk.14:36"
"Mrk.14:37","Mrk.14:37"
"Mrk.14:38","Mrk.14:38"
"Mrk.14:39","Mrk.14:39"
"Mrk.14:40","Mrk.14:40"
"Mrk.14:41","Mrk.14:41"
"Mrk.14:42","Mrk.14:42"
"Mrk.14:43","Mrk.14:43"
"Mrk.14:44","Mrk.14:44"
"Mrk.14:45","Mrk.14:45"
"Mrk.14:46","Mrk.14:46"
"Mrk.14:47","Mrk.14:47"
"Mrk.14:48","Mrk.14:48"
"Mrk.14:49","Mrk.14:49"
"Mrk.14:50","Mrk.14:50"
"Mrk.14:51","Mrk.14:51"
"Mrk.14:52","Mrk.14:52"
"Mrk.14:53","Mrk.14:53"
"Mrk.14:54","Mrk.14:54"
"Mrk.14:55","Mrk.14:55"
"Mrk.14:56","Mrk.14:56"
"Mrk.14:57","Mrk.14:57"
"Mrk.14:58","Mrk.14:58"
"Mrk.14:59","Mrk.14:59"
"Mrk.14:60","Mrk.14:60"
"Mrk.14:61","Mrk.14:61"
"Mrk.14:62","Mrk.14:62"
"Mrk.14:63","Mrk.14:63"
"Mrk.14:64","Mrk.14:64"
"Mrk.14:65","Mrk.14:65"
"Mrk.14:66","Mrk.14:66"
"Mrk.14:67","Mrk.14:67"
"Mrk.14:68","Mrk.14:68"
"Mrk.14:69","Mrk.14:69"
"Mrk.14:70","Mrk.14:70"
"Mrk.14:71","Mrk.14:71"
"Mrk.14:72","Mrk.14:72"
"Mrk.15:1","Mrk.15:1"
"Mrk.15:2","Mrk.15:2"
"Mrk.15:3","Mrk.15:3"
"Mrk.15:4","Mrk.15:4"
"Mrk.15:5","Mrk.15:5"
"Mrk.15:6","Mrk.15:6"
"Mrk.15:7","Mrk.15:7"
"Mrk.15:8","Mrk.15:8"
"Mrk.15:9","Mrk.15:9"
"Mrk.15:10","Mrk.15:10"
"Mrk.15:11","Mrk.15:11"
"Mrk.15:12","Mrk.15:12"
"Mrk.15:13","Mrk.15:13"
"Mrk.15:14","Mrk.15:14"
"Mrk.15:15","Mrk.15:15"
"Mrk.15:16","Mrk.15:16"
"Mrk.15:17","Mrk.15:17"
"Mrk.15:18","Mrk.15:18"
"Mrk.15:19","Mrk.15:19"
"Mrk.15:20","Mrk.15:20"
"Mrk.15:21","Mrk.15:21"
"Mrk.15:22","Mrk.15:22"
"Mrk.15:23","Mrk.15:23"
"Mrk.15:24","Mrk.15:24"
"Mrk.15:25","Mrk.15:25"
"Mrk.15:26","Mrk.15:26"
"Mrk.15:27","Mrk.15:27"
"Mrk.15:28","Mrk.15:28"
"Mrk.15:29","Mrk.15:29"
"Mrk.15:30","Mrk.15:30"
"Mrk.15:31","Mrk.15:31"
"Mrk.15:32","Mrk.15:32"
"Mrk.15:33","Mrk.15:33"
"Mrk.15:34","Mrk.15:34"
"Mrk.15:35","Mrk.15:35"
"Mrk.15:36","Mrk.15:36"
"Mrk.15:37","Mrk.15:37"
"Mrk.15:38","Mrk.15:38"
"Mrk.15:39","Mrk.15:39"
"Mrk.15:40","Mrk.15:40"
"Mrk.15:41","Mrk.15:41"
"Mrk.15:42","Mrk.15:42"
"Mrk.15:43","Mrk.15:43"
"Mrk.15:44","Mrk.15:44"
"Mrk.15:45","Mrk.15:45"
"Mrk.15:46","Mrk.15:46"
"Mrk.15:47","Mrk.15:47"
"Mrk.16:1","Mrk.16:1"
"Mrk.16:2","Mrk.16:2"
"Mrk.16:3","Mrk.16:3"
"Mrk.16:4","Mrk.16:4"
"Mrk.16:5","Mrk.16:5"
"Mrk.16:6","Mrk.16:6"
"Mrk.16:7","Mrk.16:7"
"Mrk.16:8","Mrk.16:8"
"Mrk.16:9","Mrk.16:9"
"Mrk.16:10","Mrk.16:10"
"Mrk.16:11","Mrk.16:11"
"Mrk.16:12","Mrk.16:12"
"Mrk.16:13","Mrk.16:13"
"Mrk.16:14","Mrk.16:14"
"Mrk.16:15","Mrk.16:15"
"Mrk.16:16","Mrk.16:16"
"Mrk.16:17","Mrk.16:17"
"Mrk.16:18","Mrk.16:18"
"Mrk.16:19","Mrk.16:19"
"Mrk.16:20","Mrk.16:20"
"Luke",":"
"Luk.1:1","Luk.1:1"
"Luk.1:2","Luk.1:2"
"Luk.1:3","Luk.1:3"
"Luk.1:4","Luk.1:4"
"Luk.1:5","Luk.1:5"
"Luk.1:6","Luk.1:6"
"Luk.1:7","Luk.1:7"
"Luk.1:8","Luk.1:8"
"Luk.1:9","Luk.1:9"
"Luk.1:10","Luk.1:10"
"Luk.1:11","Luk.1:11"
"Luk.1:12","Luk.1:12"
"Luk.1:13","Luk.1:13"
"Luk.1:14","Luk.1:14"
"Luk.1:15","Luk.1:15"
"Luk.1:16","Luk.1:16"
"Luk.1:17","Luk.1:17"
"Luk.1:18","Luk.1:18"
"Luk.1:19","Luk.1:19"
"Luk.1:20","Luk.1:20"
"Luk.1:21","Luk.1:21"
"Luk.1:22","Luk.1:22"
"Luk.1:23","Luk.1:23"
"Luk.1:24","Luk.1:24"
"Luk.1:25","Luk.1:25"
"Luk.1:26","Luk.1:26"
"Luk.1:27","Luk.1:27"
"Luk.1:28","Luk.1:28"
"Luk.1:29","Luk.1:29"
"Luk.1:30","Luk.1:30"
"Luk.1:31","Luk.1:31"
"Luk.1:32","Luk.1:32"
"Luk.1:33","Luk.1:33"
"Luk.1:34","Luk.1:34"
"Luk.1:35","Luk.1:35"
"Luk.1:36","Luk.1:36"
"Luk.1:37","Luk.1:37"
"Luk.1:38","Luk.1:38"
"Luk.1:39","Luk.1:39"
"Luk.1:40","Luk.1:40"
"Luk.1:41","Luk.1:41"
"Luk.1:42","Luk.1:42"
"Luk.1:43","Luk.1:43"
"Luk.1:44","Luk.1:44"
"Luk.1:45","Luk.1:45"
"Luk.1:46","Luk.1:46"
"Luk.1:47","Luk.1:47"
"Luk.1:48","Luk.1:48"
"Luk.1:49","Luk.1:49"
"Luk.1:50","Luk.1:50"
"Luk.1:51","Luk.1:51"
"Luk.1:52","Luk.1:52"
"Luk.1:53","Luk.1:53"
"Luk.1:54","Luk.1:54"
"Luk.1:55","Luk.1:55"
"Luk.1:56","Luk.1:56"
"Luk.1:57","Luk.1:57"
"Luk.1:58","Luk.1:58"
"Luk.1:59","Luk.1:59"
"Luk.1:60","Luk.1:60"
"Luk.1:61","Luk.1:61"
"Luk.1:62","Luk.1:62"
"Luk.1:63","Luk.1:63"
"Luk.1:64","Luk.1:64"
"Luk.1:65","Luk.1:65"
"Luk.1:66","Luk.1:66"
"Luk.1:67","Luk.1:67"
"Luk.1:68","Luk.1:68"
"Luk.1:69","Luk.1:69"
"Luk.1:70","Luk.1:70"
"Luk.1:71","Luk.1:71"
"Luk.1:72","Luk.1:72"
"Luk.1:73","Luk.1:73"
"Luk.1:74","Luk.1:74"
"Luk.1:75","Luk.1:75"
"Luk.1:76","Luk.1:76"
"Luk.1:77","Luk.1:77"
"Luk.1:78","Luk.1:78"
"Luk.1:79","Luk.1:79"
"Luk.1:80","Luk.1:80"
"Luk.2:1","Luk.2:1"
"Luk.2:2","Luk.2:2"
"Luk.2:3","Luk.2:3"
"Luk.2:4","Luk.2:4"
"Luk.2:5","Luk.2:5"
"Luk.2:6","Luk.2:6"
"Luk.2:7","Luk.2:7"
"Luk.2:8","Luk.2:8"
"Luk.2:9","Luk.2:9"
"Luk.2:10","Luk.2:10"
"Luk.2:11","Luk.2:11"
"Luk.2:12","Luk.2:12"
"Luk.2:13","Luk.2:13"
"Luk.2:14","Luk.2:14"
"Luk.2:15","Luk.2:15"
"Luk.2:16","Luk.2:16"
"Luk.2:17","Luk.2:17"
"Luk.2:18","Luk.2:18"
"Luk.2:19","Luk.2:19"
"Luk.2:20","Luk.2:20"
"Luk.2:21","Luk.2:21"
"Luk.2:22","Luk.2:22"
"Luk.2:23","Luk.2:23"
"Luk.2:24","Luk.2:24"
"Luk.2:25","Luk.2:25"
"Luk.2:26","Luk.2:26"
"Luk.2:27","Luk.2:27"
"Luk.2:28","Luk.2:28"
"Luk.2:29","Luk.2:29"
"Luk.2:30","Luk.2:30"
"Luk.2:31","Luk.2:31"
"Luk.2:32","Luk.2:32"
"Luk.2:33","Luk.2:33"
"Luk.2:34","Luk.2:34"
"Luk.2:35","Luk.2:35"
"Luk.2:36","Luk.2:36"
"Luk.2:37","Luk.2:37"
"Luk.2:38","Luk.2:38"
"Luk.2:39","Luk.2:39"
"Luk.2:40","Luk.2:40"
"Luk.2:41","Luk.2:41"
"Luk.2:42","Luk.2:42"
"Luk.2:43","Luk.2:43"
"Luk.2:44","Luk.2:44"
"Luk.2:45","Luk.2:45"
"Luk.2:46","Luk.2:46"
"Luk.2:47","Luk.2:47"
"Luk.2:48","Luk.2:48"
"Luk.2:49","Luk.2:49"
"Luk.2:50","Luk.2:50"
"Luk.2:51","Luk.2:51"
"Luk.2:52","Luk.2:52"
"Luk.3:1","Luk.3:1"
"Luk.3:2","Luk.3:2"
"Luk.3:3","Luk.3:3"
"Luk.3:4","Luk.3:4"
"Luk.3:5","Luk.3:5"
"Luk.3:6","Luk.3:6"
"Luk.3:7","Luk.3:7"
"Luk.3:8","Luk.3:8"
"Luk.3:9","Luk.3:9"
"Luk.3:10","Luk.3:10"
"Luk.3:11","Luk.3:11"
"Luk.3:12","Luk.3:12"
"Luk.3:13","Luk.3:13"
"Luk.3:14","Luk.3:14"
"Luk.3:15","Luk.3:15"
"Luk.3:16","Luk.3:16"
"Luk.3:17","Luk.3:17"
"Luk.3:18","Luk.3:18"
"Luk.3:19","Luk.3:19"
"Luk.3:20","Luk.3:20"
"Luk.3:21","Luk.3:21"
"Luk.3:22","Luk.3:22"
"Luk.3:23","Luk.3:23"
"Luk.3:24","Luk.3:24"
"Luk.3:25","Luk.3:25"
"Luk.3:26","Luk.3:26"
"Luk.3:27","Luk.3:27"
"Luk.3:28","Luk.3:28"
"Luk.3:29","Luk.3:29"
"Luk.3:30","Luk.3:30"
"Luk.3:31","Luk.3:31"
"Luk.3:32","Luk.3:32"
"Luk.3:33","Luk.3:33"
"Luk.3:34","Luk.3:34"
"Luk.3:35","Luk.3:35"
"Luk.3:36","Luk.3:36"
"Luk.3:37","Luk.3:37"
"Luk.3:38","Luk.3:38"
"Luk.4:1","Luk.4:1"
"Luk.4:2","Luk.4:2"
"Luk.4:3","Luk.4:3"
"Luk.4:4","Luk.4:4"
"Luk.4:5","Luk.4:5"
"Luk.4:6","Luk.4:6"
"Luk.4:7","Luk.4:7"
"Luk.4:8","Luk.4:8"
"Luk.4:9","Luk.4:9"
"Luk.4:10","Luk.4:10"
"Luk.4:11","Luk.4:11"
"Luk.4:12","Luk.4:12"
"Luk.4:13","Luk.4:13"
"Luk.4:14","Luk.4:14"
"Luk.4:15","Luk.4:15"
"Luk.4:16","Luk.4:16"
"Luk.4:17","Luk.4:17"
"Luk.4:18","Luk.4:18"
"Luk.4:19","Luk.4:19"
"Luk.4:20","Luk.4:20"
"Luk.4:21","Luk.4:21"
"Luk.4:22","Luk.4:22"
"Luk.4:23","Luk.4:23"
"Luk.4:24","Luk.4:24"
"Luk.4:25","Luk.4:25"
"Luk.4:26","Luk.4:26"
"Luk.4:27","Luk.4:27"
"Luk.4:28","Luk.4:28"
"Luk.4:29","Luk.4:29"
"Luk.4:30","Luk.4:30"
"Luk.4:31","Luk.4:31"
"Luk.4:32","Luk.4:32"
"Luk.4:33","Luk.4:33"
"Luk.4:34","Luk.4:34"
"Luk.4:35","Luk.4:35"
"Luk.4:36","Luk.4:36"
"Luk.4:37","Luk.4:37"
"Luk.4:38","Luk.4:38"
"Luk.4:39","Luk.4:39"
"Luk.4:40","Luk.4:40"
"Luk.4:41","Luk.4:41"
"Luk.4:42","Luk.4:42"
"Luk.4:43","Luk.4:43"
"Luk.4:44","Luk.4:44"
"Luk.5:1","Luk.5:1"
"Luk.5:2","Luk.5:2"
"Luk.5:3","Luk.5:3"
"Luk.5:4","Luk.5:4"
"Luk.5:5","Luk.5:5"
"Luk.5:6","Luk.5:6"
"Luk.5:7","Luk.5:7"
"Luk.5:8","Luk.5:8"
"Luk.5:9","Luk.5:9"
"Luk.5:10","Luk.5:10"
"Luk.5:11","Luk.5:11"
"Luk.5:12","Luk.5:12"
"Luk.5:13","Luk.5:13"
"Luk.5:14","Luk.5:14"
"Luk.5:15","Luk.5:15"
"Luk.5:16","Luk.5:16"
"Luk.5:17","Luk.5:17"
"Luk.5:18","Luk.5:18"
"Luk.5:19","Luk.5:19"
"Luk.5:20","Luk.5:20"
"Luk.5:21","Luk.5:21"
"Luk.5:22","Luk.5:22"
"Luk.5:23","Luk.5:23"
"Luk.5:24","Luk.5:24"
"Luk.5:25","Luk.5:25"
"Luk.5:26","Luk.5:26"
"Luk.5:27","Luk.5:27"
"Luk.5:28","Luk.5:28"
"Luk.5:29","Luk.5:29"
"Luk.5:30","Luk.5:30"
"Luk.5:31","Luk.5:31"
"Luk.5:32","Luk.5:32"
"Luk.5:33","Luk.5:33"
"Luk.5:34","Luk.5:34"
"Luk.5:35","Luk.5:35"
"Luk.5:36","Luk.5:36"
"Luk.5:37","Luk.5:37"
"Luk.5:38","Luk.5:38"
"Luk.5:39","Luk.5:39"
"Luk.6:1","Luk.6:1"
"Luk.6:2","Luk.6:2"
"Luk.6:3","Luk.6:3"
"Luk.6:4","Luk.6:4"
"Luk.6:5","Luk.6:5"
"Luk.6:6","Luk.6:6"
"Luk.6:7","Luk.6:7"
"Luk.6:8","Luk.6:8"
"Luk.6:9","Luk.6:9"
"Luk.6:10","Luk.6:10"
"Luk.6:11","Luk.6:11"
"Luk.6:12","Luk.6:12"
"Luk.6:13","Luk.6:13"
"Luk.6:14","Luk.6:14"
"Luk.6:15","Luk.6:15"
"Luk.6:16","Luk.6:16"
"Luk.6:17","Luk.6:17"
"Luk.6:18","Luk.6:18"
"Luk.6:19","Luk.6:19"
"Luk.6:20","Luk.6:20"
"Luk.6:21","Luk.6:21"
"Luk.6:22","Luk.6:22"
"Luk.6:23","Luk.6:23"
"Luk.6:24","Luk.6:24"
"Luk.6:25","Luk.6:25"
"Luk.6:26","Luk.6:26"
"Luk.6:27","Luk.6:27"
"Luk.6:28","Luk.6:28"
"Luk.6:29","Luk.6:29"
"Luk.6:30","Luk.6:30"
"Luk.6:31","Luk.6:31"
"Luk.6:32","Luk.6:32"
"Luk.6:33","Luk.6:33"
"Luk.6:34","Luk.6:34"
"Luk.6:35","Luk.6:35"
"Luk.6:36","Luk.6:36"
"Luk.6:37","Luk.6:37"
"Luk.6:38","Luk.6:38"
"Luk.6:39","Luk.6:39"
"Luk.6:40","Luk.6:40"
"Luk.6:41","Luk.6:41"
"Luk.6:42","Luk.6:42"
"Luk.6:43","Luk.6:43"
"Luk.6:44","Luk.6:44"
"Luk.6:45","Luk.6:45"
"Luk.6:46","Luk.6:46"
"Luk.6:47","Luk.6:47"
"Luk.6:48","Luk.6:48"
"Luk.6:49","Luk.6:49"
"Luk.7:1","Luk.7:1"
"Luk.7:2","Luk.7:2"
"Luk.7:3","Luk.7:3"
"Luk.7:4","Luk.7:4"
"Luk.7:5","Luk.7:5"
"Luk.7:6","Luk.7:6"
"Luk.7:7","Luk.7:7"
"Luk.7:8","Luk.7:8"
"Luk.7:9","Luk.7:9"
"Luk.7:10","Luk.7:10"
"Luk.7:11","Luk.7:11"
"Luk.7:12","Luk.7:12"
"Luk.7:13","Luk.7:13"
"Luk.7:14","Luk.7:14"
"Luk.7:15","Luk.7:15"
"Luk.7:16","Luk.7:16"
"Luk.7:17","Luk.7:17"
"Luk.7:18","Luk.7:18"
"Luk.7:19","Luk.7:19"
"Luk.7:20","Luk.7:20"
"Luk.7:21","Luk.7:21"
"Luk.7:22","Luk.7:22"
"Luk.7:23","Luk.7:23"
"Luk.7:24","Luk.7:24"
"Luk.7:25","Luk.7:25"
"Luk.7:26","Luk.7:26"
"Luk.7:27","Luk.7:27"
"Luk.7:28","Luk.7:28"
"Luk.7:29","Luk.7:29"
"Luk.7:30","Luk.7:30"
"Luk.7:31","Luk.7:31"
"Luk.7:32","Luk.7:32"
"Luk.7:33","Luk.7:33"
"Luk.7:34","Luk.7:34"
"Luk.7:35","Luk.7:35"
"Luk.7:36","Luk.7:36"
"Luk.7:37","Luk.7:37"
"Luk.7:38","Luk.7:38"
"Luk.7:39","Luk.7:39"
"Luk.7:40","Luk.7:40"
"Luk.7:41","Luk.7:41"
"Luk.7:42","Luk.7:42"
"Luk.7:43","Luk.7:43"
"Luk.7:44","Luk.7:44"
"Luk.7:45","Luk.7:45"
"Luk.7:46","Luk.7:46"
"Luk.7:47","Luk.7:47"
"Luk.7:48","Luk.7:48"
"Luk.7:49","Luk.7:49"
"Luk.7:50","Luk.7:50"
"Luk.8:1","Luk.8:1"
"Luk.8:2","Luk.8:2"
"Luk.8:3","Luk.8:3"
"Luk.8:4","Luk.8:4"
"Luk.8:5","Luk.8:5"
"Luk.8:6","Luk.8:6"
"Luk.8:7","Luk.8:7"
"Luk.8:8","Luk.8:8"
"Luk.8:9","Luk.8:9"
"Luk.8:10","Luk.8:10"
"Luk.8:11","Luk.8:11"
"Luk.8:12","Luk.8:12"
"Luk.8:13","Luk.8:13"
"Luk.8:14","Luk.8:14"
"Luk.8:15","Luk.8:15"
"Luk.8:16","Luk.8:16"
"Luk.8:17","Luk.8:17"
"Luk.8:18","Luk.8:18"
"Luk.8:19","Luk.8:19"
"Luk.8:20","Luk.8:20"
"Luk.8:21","Luk.8:21"
"Luk.8:22","Luk.8:22"
"Luk.8:23","Luk.8:23"
"Luk.8:24","Luk.8:24"
"Luk.8:25","Luk.8:25"
"Luk.8:26","Luk.8:26"
"Luk.8:27","Luk.8:27"
"Luk.8:28","Luk.8:28"
"Luk.8:29","Luk.8:29"
"Luk.8:30","Luk.8:30"
"Luk.8:31","Luk.8:31"
"Luk.8:32","Luk.8:32"
"Luk.8:33","Luk.8:33"
"Luk.8:34","Luk.8:34"
"Luk.8:35","Luk.8:35"
"Luk.8:36","Luk.8:36"
"Luk.8:37","Luk.8:37"
"Luk.8:38","Luk.8:38"
"Luk.8:39","Luk.8:39"
"Luk.8:40","Luk.8:40"
"Luk.8:41","Luk.8:41"
"Luk.8:42","Luk.8:42"
"Luk.8:43","Luk.8:43"
"Luk.8:44","Luk.8:44"
"Luk.8:45","Luk.8:45"
"Luk.8:46","Luk.8:46"
"Luk.8:47","Luk.8:47"
"Luk.8:48","Luk.8:48"
"Luk.8:49","Luk.8:49"
"Luk.8:50","Luk.8:50"
"Luk.8:51","Luk.8:51"
"Luk.8:52","Luk.8:52"
"Luk.8:53","Luk.8:53"
"Luk.8:54","Luk.8:54"
"Luk.8:55","Luk.8:55"
"Luk.8:56","Luk.8:56"
"Luk.9:1","Luk.9:1"
"Luk.9:2","Luk.9:2"
"Luk.9:3","Luk.9:3"
"Luk.9:4","Luk.9:4"
"Luk.9:5","Luk.9:5"
"Luk.9:6","Luk.9:6"
"Luk.9:7","Luk.9:7"
"Luk.9:8","Luk.9:8"
"Luk.9:9","Luk.9:9"
"Luk.9:10","Luk.9:10"
"Luk.9:11","Luk.9:11"
"Luk.9:12","Luk.9:12"
"Luk.9:13","Luk.9:13"
"Luk.9:14","Luk.9:14"
"Luk.9:15","Luk.9:15"
"Luk.9:16","Luk.9:16"
"Luk.9:17","Luk.9:17"
"Luk.9:18","Luk.9:18"
"Luk.9:19","Luk.9:19"
"Luk.9:20","Luk.9:20"
"Luk.9:21","Luk.9:21"
"Luk.9:22","Luk.9:22"
"Luk.9:23","Luk.9:23"
"Luk.9:24","Luk.9:24"
"Luk.9:25","Luk.9:25"
"Luk.9:26","Luk.9:26"
"Luk.9:27","Luk.9:27"
"Luk.9:28","Luk.9:28"
"Luk.9:29","Luk.9:29"
"Luk.9:30","Luk.9:30"
"Luk.9:31","Luk.9:31"
"Luk.9:32","Luk.9:32"
"Luk.9:33","Luk.9:33"
"Luk.9:34","Luk.9:34"
"Luk.9:35","Luk.9:35"
"Luk.9:36","Luk.9:36"
"Luk.9:37","Luk.9:37"
"Luk.9:38","Luk.9:38"
"Luk.9:39","Luk.9:39"
"Luk.9:40","Luk.9:40"
"Luk.9:41","Luk.9:41"
"Luk.9:42","Luk.9:42"
"Luk.9:43","Luk.9:43"
"Luk.9:44","Luk.9:44"
"Luk.9:45","Luk.9:45"
"Luk.9:46","Luk.9:46"
"Luk.9:47","Luk.9:47"
"Luk.9:48","Luk.9:48"
"Luk.9:49","Luk.9:49"
"Luk.9:50","Luk.9:50"
"Luk.9:51","Luk.9:51"
"Luk.9:52","Luk.9:52"
"Luk.9:53","Luk.9:53"
"Luk.9:54","Luk.9:54"
"Luk.9:55","Luk.9:55"
"Luk.9:56","Luk.9:56"
"Luk.9:57","Luk.9:57"
"Luk.9:58","Luk.9:58"
"Luk.9:59","Luk.9:59"
"Luk.9:60","Luk.9:60"
"Luk.9:61","Luk.9:61"
"Luk.9:62","Luk.9:62"
"Luk.10:1","Luk.10:1"
"Luk.10:2","Luk.10:2"
"Luk.10:3","Luk.10:3"
"Luk.10:4","Luk.10:4"
"Luk.10:5","Luk.10:5"
"Luk.10:6","Luk.10:6"
"Luk.10:7","Luk.10:7"
"Luk.10:8","Luk.10:8"
"Luk.10:9","Luk.10:9"
"Luk.10:10","Luk.10:10"
"Luk.10:11","Luk.10:11"
"Luk.10:12","Luk.10:12"
"Luk.10:13","Luk.10:13"
"Luk.10:14","Luk.10:14"
"Luk.10:15","Luk.10:15"
"Luk.10:16","Luk.10:16"
"Luk.10:17","Luk.10:17"
"Luk.10:18","Luk.10:18"
"Luk.10:19","Luk.10:19"
"Luk.10:20","Luk.10:20"
"Luk.10:21","Luk.10:21"
"Luk.10:22","Luk.10:22"
"Luk.10:23","Luk.10:23"
"Luk.10:24","Luk.10:24"
"Luk.10:25","Luk.10:25"
"Luk.10:26","Luk.10:26"
"Luk.10:27","Luk.10:27"
"Luk.10:28","Luk.10:28"
"Luk.10:29","Luk.10:29"
"Luk.10:30","Luk.10:30"
"Luk.10:31","Luk.10:31"
"Luk.10:32","Luk.10:32"
"Luk.10:33","Luk.10:33"
"Luk.10:34","Luk.10:34"
